values,indic_de,unit,geo,time
20.4,PC_Y25_44,PC,DE24D,2019
25.2,PC_Y25_44,PC,DE251,2019
30.9,PC_Y25_44,PC,DE252,2019
28.4,PC_Y25_44,PC,DE253,2019
29.2,PC_Y25_44,PC,DE254,2019
23.7,PC_Y25_44,PC,DE255,2019
23.9,PC_Y25_44,PC,DE256,2019
23.9,PC_Y25_44,PC,DE257,2019
22.8,PC_Y25_44,PC,DE258,2019
22.9,PC_Y25_44,PC,DE259,2019
23.4,PC_Y25_44,PC,DE25A,2019
23.2,PC_Y25_44,PC,DE25B,2019
23.3,PC_Y25_44,PC,DE25C,2019
26.9,PC_Y25_44,PC,DE261,2019
25.1,PC_Y25_44,PC,DE262,2019
31.2,PC_Y25_44,PC,DE263,2019
23.0,PC_Y25_44,PC,DE264,2019
21.6,PC_Y25_44,PC,DE265,2019
22.3,PC_Y25_44,PC,DE266,2019
23.0,PC_Y25_44,PC,DE267,2019
24.2,PC_Y25_44,PC,DE268,2019
23.0,PC_Y25_44,PC,DE269,2019
22.2,PC_Y25_44,PC,DE26A,2019
23.2,PC_Y25_44,PC,DE26B,2019
23.6,PC_Y25_44,PC,DE26C,2019
30.3,PC_Y25_44,PC,DE271,2019
24.6,PC_Y25_44,PC,DE272,2019
26.9,PC_Y25_44,PC,DE273,2019
25.6,PC_Y25_44,PC,DE274,2019
23.9,PC_Y25_44,PC,DE275,2019
23.8,PC_Y25_44,PC,DE276,2019
23.9,PC_Y25_44,PC,DE277,2019
24.8,PC_Y25_44,PC,DE278,2019
25.6,PC_Y25_44,PC,DE279,2019
23.1,PC_Y25_44,PC,DE27A,2019
23.5,PC_Y25_44,PC,DE27B,2019
23.8,PC_Y25_44,PC,DE27C,2019
24.7,PC_Y25_44,PC,DE27D,2019
23.0,PC_Y25_44,PC,DE27E,2019
31.0,PC_Y25_44,PC,DE300,2019
24.0,PC_Y25_44,PC,DE401,2019
24.7,PC_Y25_44,PC,DE402,2019
22.8,PC_Y25_44,PC,DE403,2019
30.1,PC_Y25_44,PC,DE404,2019
22.4,PC_Y25_44,PC,DE405,2019
22.6,PC_Y25_44,PC,DE406,2019
19.9,PC_Y25_44,PC,DE407,2019
21.9,PC_Y25_44,PC,DE408,2019
21.8,PC_Y25_44,PC,DE409,2019
22.0,PC_Y25_44,PC,DE40A,2019
20.6,PC_Y25_44,PC,DE40B,2019
20.8,PC_Y25_44,PC,DE40C,2019
21.2,PC_Y25_44,PC,DE40D,2019
21.2,PC_Y25_44,PC,DE40E,2019
19.7,PC_Y25_44,PC,DE40F,2019
18.9,PC_Y25_44,PC,DE40G,2019
23.4,PC_Y25_44,PC,DE40H,2019
19.8,PC_Y25_44,PC,DE40I,2019
27.1,PC_Y25_44,PC,DE501,2019
24.4,PC_Y25_44,PC,DE502,2019
30.8,PC_Y25_44,PC,DE600,2019
30.8,PC_Y25_44,PC,DE711,2019
33.9,PC_Y25_44,PC,DE712,2019
30.3,PC_Y25_44,PC,DE713,2019
26.5,PC_Y25_44,PC,DE714,2019
22.7,PC_Y25_44,PC,DE715,2019
23.7,PC_Y25_44,PC,DE716,2019
26.2,PC_Y25_44,PC,DE717,2019
21.9,PC_Y25_44,PC,DE718,2019
23.9,PC_Y25_44,PC,DE719,2019
24.0,PC_Y25_44,PC,DE71A,2019
22.0,PC_Y25_44,PC,DE71B,2019
24.6,PC_Y25_44,PC,DE71C,2019
21.8,PC_Y25_44,PC,DE71D,2019
23.7,PC_Y25_44,PC,DE71E,2019
26.4,PC_Y25_44,PC,DE721,2019
23.1,PC_Y25_44,PC,DE722,2019
23.1,PC_Y25_44,PC,DE723,2019
25.4,PC_Y25_44,PC,DE724,2019
21.3,PC_Y25_44,PC,DE725,2019
28.4,PC_Y25_44,PC,DE731,2019
23.8,PC_Y25_44,PC,DE732,2019
22.0,PC_Y25_44,PC,DE733,2019
21.3,PC_Y25_44,PC,DE734,2019
22.2,PC_Y25_44,PC,DE735,2019
21.7,PC_Y25_44,PC,DE736,2019
20.6,PC_Y25_44,PC,DE737,2019
28.2,PC_Y25_44,PC,DE803,2019
24.6,PC_Y25_44,PC,DE804,2019
21.4,PC_Y25_44,PC,DE80J,2019
21.9,PC_Y25_44,PC,DE80K,2019
21.7,PC_Y25_44,PC,DE80L,2019
23.1,PC_Y25_44,PC,DE80M,2019
22.8,PC_Y25_44,PC,DE80N,2019
22.1,PC_Y25_44,PC,DE80O,2019
28.7,PC_Y25_44,PC,DE911,2019
23.1,PC_Y25_44,PC,DE912,2019
26.9,PC_Y25_44,PC,DE913,2019
23.0,PC_Y25_44,PC,DE914,2019
20.6,PC_Y25_44,PC,DE916,2019
22.3,PC_Y25_44,PC,DE917,2019
20.4,PC_Y25_44,PC,DE918,2019
22.1,PC_Y25_44,PC,DE91A,2019
21.1,PC_Y25_44,PC,DE91B,2019
23.9,PC_Y25_44,PC,DE91C,2019
21.8,PC_Y25_44,PC,DE922,2019
20.7,PC_Y25_44,PC,DE923,2019
22.2,PC_Y25_44,PC,DE925,2019
20.2,PC_Y25_44,PC,DE926,2019
21.5,PC_Y25_44,PC,DE927,2019
20.9,PC_Y25_44,PC,DE928,2019
25.8,PC_Y25_44,PC,DE929,2019
22.3,PC_Y25_44,PC,DE931,2019
20.4,PC_Y25_44,PC,DE932,2019
21.9,PC_Y25_44,PC,DE933,2019
19.0,PC_Y25_44,PC,DE934,2019
24.1,PC_Y25_44,PC,DE935,2019
20.9,PC_Y25_44,PC,DE936,2019
22.5,PC_Y25_44,PC,DE937,2019
22.4,PC_Y25_44,PC,DE938,2019
23.3,PC_Y25_44,PC,DE939,2019
20.5,PC_Y25_44,PC,DE93A,2019
21.9,PC_Y25_44,PC,DE93B,2019
23.8,PC_Y25_44,PC,DE941,2019
24.6,PC_Y25_44,PC,DE942,2019
28.1,PC_Y25_44,PC,DE943,2019
28.5,PC_Y25_44,PC,DE944,2019
22.7,PC_Y25_44,PC,DE945,2019
21.7,PC_Y25_44,PC,DE946,2019
21.5,PC_Y25_44,PC,DE947,2019
25.1,PC_Y25_44,PC,DE948,2019
24.7,PC_Y25_44,PC,DE949,2019
19.8,PC_Y25_44,PC,DE94A,2019
23.0,PC_Y25_44,PC,DE94B,2019
22.9,PC_Y25_44,PC,DE94C,2019
21.5,PC_Y25_44,PC,DE94D,2019
22.8,PC_Y25_44,PC,DE94E,2019
25.7,PC_Y25_44,PC,DE94F,2019
20.9,PC_Y25_44,PC,DE94G,2019
20.5,PC_Y25_44,PC,DE94H,2019
30.2,PC_Y25_44,PC,DEA11,2019
25.6,PC_Y25_44,PC,DEA12,2019
26.4,PC_Y25_44,PC,DEA13,2019
24.0,PC_Y25_44,PC,DEA14,2019
24.9,PC_Y25_44,PC,DEA15,2019
23.1,PC_Y25_44,PC,DEA16,2019
24.6,PC_Y25_44,PC,DEA17,2019
23.1,PC_Y25_44,PC,DEA18,2019
23.6,PC_Y25_44,PC,DEA19,2019
25.2,PC_Y25_44,PC,DEA1A,2019
23.4,PC_Y25_44,PC,DEA1B,2019
21.9,PC_Y25_44,PC,DEA1C,2019
23.1,PC_Y25_44,PC,DEA1D,2019
21.8,PC_Y25_44,PC,DEA1E,2019
22.1,PC_Y25_44,PC,DEA1F,2019
28.4,PC_Y25_44,PC,DEA22,2019
31.3,PC_Y25_44,PC,DEA23,2019
24.1,PC_Y25_44,PC,DEA24,2019
23.1,PC_Y25_44,PC,DEA26,2019
23.5,PC_Y25_44,PC,DEA27,2019
22.2,PC_Y25_44,PC,DEA28,2019
23.0,PC_Y25_44,PC,DEA29,2019
22.5,PC_Y25_44,PC,DEA2A,2019
21.1,PC_Y25_44,PC,DEA2B,2019
22.6,PC_Y25_44,PC,DEA2C,2019
25.4,PC_Y25_44,PC,DEA2D,2019
23.3,PC_Y25_44,PC,DEA31,2019
24.7,PC_Y25_44,PC,DEA32,2019
30.2,PC_Y25_44,PC,DEA33,2019
23.6,PC_Y25_44,PC,DEA34,2019
22.0,PC_Y25_44,PC,DEA35,2019
22.5,PC_Y25_44,PC,DEA36,2019
22.9,PC_Y25_44,PC,DEA37,2019
22.4,PC_Y25_44,PC,DEA38,2019
26.7,PC_Y25_44,PC,DEA41,2019
24.0,PC_Y25_44,PC,DEA42,2019
22.7,PC_Y25_44,PC,DEA43,2019
21.3,PC_Y25_44,PC,DEA44,2019
22.0,PC_Y25_44,PC,DEA45,2019
22.3,PC_Y25_44,PC,DEA46,2019
26.2,PC_Y25_44,PC,DEA47,2019
26.3,PC_Y25_44,PC,DEA51,2019
26.6,PC_Y25_44,PC,DEA52,2019
23.4,PC_Y25_44,PC,DEA53,2019
24.4,PC_Y25_44,PC,DEA54,2019
24.1,PC_Y25_44,PC,DEA55,2019
22.2,PC_Y25_44,PC,DEA56,2019
22.3,PC_Y25_44,PC,DEA57,2019
22.5,PC_Y25_44,PC,DEA58,2019
23.4,PC_Y25_44,PC,DEA59,2019
24.0,PC_Y25_44,PC,DEA5A,2019
22.9,PC_Y25_44,PC,DEA5B,2019
22.4,PC_Y25_44,PC,DEA5C,2019
28.0,PC_Y25_44,PC,DEB11,2019
21.4,PC_Y25_44,PC,DEB12,2019
22.3,PC_Y25_44,PC,DEB13,2019
22.1,PC_Y25_44,PC,DEB14,2019
21.9,PC_Y25_44,PC,DEB15,2019
23.2,PC_Y25_44,PC,DEB17,2019
22.1,PC_Y25_44,PC,DEB18,2019
22.1,PC_Y25_44,PC,DEB1A,2019
23.0,PC_Y25_44,PC,DEB1B,2019
21.2,PC_Y25_44,PC,DEB1C,2019
22.2,PC_Y25_44,PC,DEB1D,2019
30.6,PC_Y25_44,PC,DEB21,2019
22.4,PC_Y25_44,PC,DEB22,2019
23.6,PC_Y25_44,PC,DEB23,2019
21.3,PC_Y25_44,PC,DEB24,2019
23.5,PC_Y25_44,PC,DEB25,2019
24.7,PC_Y25_44,PC,DEB31,2019
27.2,PC_Y25_44,PC,DEB32,2019
25.6,PC_Y25_44,PC,DEB33,2019
27.2,PC_Y25_44,PC,DEB34,2019
32.3,PC_Y25_44,PC,DEB35,2019
22.4,PC_Y25_44,PC,DEB36,2019
21.6,PC_Y25_44,PC,DEB37,2019
23.5,PC_Y25_44,PC,DEB38,2019
25.1,PC_Y25_44,PC,DEB39,2019
24.6,PC_Y25_44,PC,DEB3A,2019
23.2,PC_Y25_44,PC,DEB3B,2019
20.7,PC_Y25_44,PC,DEB3C,2019
21.9,PC_Y25_44,PC,DEB3D,2019
24.3,PC_Y25_44,PC,DEB3E,2019
22.5,PC_Y25_44,PC,DEB3F,2019
21.2,PC_Y25_44,PC,DEB3G,2019
21.6,PC_Y25_44,PC,DEB3H,2019
22.6,PC_Y25_44,PC,DEB3I,2019
22.7,PC_Y25_44,PC,DEB3J,2019
20.6,PC_Y25_44,PC,DEB3K,2019
24.7,PC_Y25_44,PC,DEC01,2019
22.5,PC_Y25_44,PC,DEC02,2019
22.2,PC_Y25_44,PC,DEC03,2019
22.4,PC_Y25_44,PC,DEC04,2019
21.6,PC_Y25_44,PC,DEC05,2019
21.6,PC_Y25_44,PC,DEC06,2019
30.0,PC_Y25_44,PC,DED21,2019
20.8,PC_Y25_44,PC,DED2C,2019
19.6,PC_Y25_44,PC,DED2D,2019
21.1,PC_Y25_44,PC,DED2E,2019
21.4,PC_Y25_44,PC,DED2F,2019
25.2,PC_Y25_44,PC,DED41,2019
20.4,PC_Y25_44,PC,DED42,2019
21.3,PC_Y25_44,PC,DED43,2019
20.1,PC_Y25_44,PC,DED44,2019
20.7,PC_Y25_44,PC,DED45,2019
32.2,PC_Y25_44,PC,DED51,2019
21.1,PC_Y25_44,PC,DED52,2019
21.8,PC_Y25_44,PC,DED53,2019
20.3,PC_Y25_44,PC,DEE01,2019
26.3,PC_Y25_44,PC,DEE02,2019
26.5,PC_Y25_44,PC,DEE03,2019
21.4,PC_Y25_44,PC,DEE04,2019
20.6,PC_Y25_44,PC,DEE05,2019
20.9,PC_Y25_44,PC,DEE06,2019
22.4,PC_Y25_44,PC,DEE07,2019
21.0,PC_Y25_44,PC,DEE08,2019
20.7,PC_Y25_44,PC,DEE09,2019
19.5,PC_Y25_44,PC,DEE0A,2019
21.6,PC_Y25_44,PC,DEE0B,2019
20.4,PC_Y25_44,PC,DEE0C,2019
20.7,PC_Y25_44,PC,DEE0D,2019
19.8,PC_Y25_44,PC,DEE0E,2019
26.4,PC_Y25_44,PC,DEF01,2019
29.9,PC_Y25_44,PC,DEF02,2019
25.0,PC_Y25_44,PC,DEF03,2019
23.9,PC_Y25_44,PC,DEF04,2019
20.4,PC_Y25_44,PC,DEF05,2019
22.3,PC_Y25_44,PC,DEF06,2019
21.5,PC_Y25_44,PC,DEF07,2019
19.6,PC_Y25_44,PC,DEF08,2019
22.9,PC_Y25_44,PC,DEF09,2019
19.3,PC_Y25_44,PC,DEF0A,2019
20.7,PC_Y25_44,PC,DEF0B,2019
21.1,PC_Y25_44,PC,DEF0C,2019
23.4,PC_Y25_44,PC,DEF0D,2019
21.3,PC_Y25_44,PC,DEF0E,2019
21.8,PC_Y25_44,PC,DEF0F,2019
27.4,PC_Y25_44,PC,DEG01,2019
21.5,PC_Y25_44,PC,DEG02,2019
31.2,PC_Y25_44,PC,DEG03,2019
19.0,PC_Y25_44,PC,DEG04,2019
26.9,PC_Y25_44,PC,DEG05,2019
23.6,PC_Y25_44,PC,DEG06,2019
21.3,PC_Y25_44,PC,DEG07,2019
22.0,PC_Y25_44,PC,DEG09,2019
20.5,PC_Y25_44,PC,DEG0A,2019
21.8,PC_Y25_44,PC,DEG0B,2019
22.5,PC_Y25_44,PC,DEG0C,2019
21.9,PC_Y25_44,PC,DEG0D,2019
22.8,PC_Y25_44,PC,DEG0E,2019
23.0,PC_Y25_44,PC,DEG0F,2019
22.0,PC_Y25_44,PC,DEG0G,2019
21.0,PC_Y25_44,PC,DEG0H,2019
20.2,PC_Y25_44,PC,DEG0I,2019
21.3,PC_Y25_44,PC,DEG0J,2019
20.8,PC_Y25_44,PC,DEG0K,2019
19.0,PC_Y25_44,PC,DEG0L,2019
19.1,PC_Y25_44,PC,DEG0M,2019
23.7,PC_Y25_44,PC,DEG0N,2019
21.9,PC_Y25_44,PC,DEG0P,2019
37.6,PC_Y25_44,PC,DK011,2019
25.1,PC_Y25_44,PC,DK012,2019
19.7,PC_Y25_44,PC,DK013,2019
17.5,PC_Y25_44,PC,DK014,2019
21.8,PC_Y25_44,PC,DK021,2019
21.0,PC_Y25_44,PC,DK022,2019
23.1,PC_Y25_44,PC,DK031,2019
22.5,PC_Y25_44,PC,DK032,2019
22.4,PC_Y25_44,PC,DK041,2019
25.7,PC_Y25_44,PC,DK042,2019
23.2,PC_Y25_44,PC,DK050,2019
31.3,PC_Y25_44,PC,EE001,2019
25.2,PC_Y25_44,PC,EE004,2019
24.8,PC_Y25_44,PC,EE006,2019
23.0,PC_Y25_44,PC,EE007,2019
26.6,PC_Y25_44,PC,EE008,2019
24.2,PC_Y25_44,PC,EL301,2019
27.2,PC_Y25_44,PC,EL302,2019
27.1,PC_Y25_44,PC,EL303,2019
25.6,PC_Y25_44,PC,EL304,2019
28.2,PC_Y25_44,PC,EL305,2019
30.7,PC_Y25_44,PC,EL306,2019
26.6,PC_Y25_44,PC,EL307,2019
25.6,PC_Y25_44,PC,EL411,2019
27.6,PC_Y25_44,PC,EL412,2019
28.0,PC_Y25_44,PC,EL413,2019
29.0,PC_Y25_44,PC,EL421,2019
25.8,PC_Y25_44,PC,EL422,2019
27.3,PC_Y25_44,PC,EL431,2019
25.7,PC_Y25_44,PC,EL432,2019
27.8,PC_Y25_44,PC,EL433,2019
27.0,PC_Y25_44,PC,EL434,2019
27.0,PC_Y25_44,PC,EL511,2019
28.1,PC_Y25_44,PC,EL512,2019
27.1,PC_Y25_44,PC,EL513,2019
22.0,PC_Y25_44,PC,EL514,2019
22.1,PC_Y25_44,PC,EL515,2019
24.0,PC_Y25_44,PC,EL521,2019
25.8,PC_Y25_44,PC,EL522,2019
25.6,PC_Y25_44,PC,EL523,2019
23.1,PC_Y25_44,PC,EL524,2019
24.4,PC_Y25_44,PC,EL525,2019
20.7,PC_Y25_44,PC,EL526,2019
24.9,PC_Y25_44,PC,EL527,2019
22.4,PC_Y25_44,PC,EL531,2019
22.1,PC_Y25_44,PC,EL532,2019
23.7,PC_Y25_44,PC,EL533,2019
19.4,PC_Y25_44,PC,EL541,2019
23.1,PC_Y25_44,PC,EL542,2019
25.3,PC_Y25_44,PC,EL543,2019
21.8,PC_Y25_44,PC,EL611,2019
24.2,PC_Y25_44,PC,EL612,2019
26.2,PC_Y25_44,PC,EL613,2019
24.9,PC_Y25_44,PC,EL621,2019
24.0,PC_Y25_44,PC,EL622,2019
23.7,PC_Y25_44,PC,EL623,2019
25.3,PC_Y25_44,PC,EL624,2019
22.7,PC_Y25_44,PC,EL631,2019
26.0,PC_Y25_44,PC,EL632,2019
26.1,PC_Y25_44,PC,EL633,2019
28.5,PC_Y25_44,PC,EL641,2019
25.6,PC_Y25_44,PC,EL642,2019
19.7,PC_Y25_44,PC,EL643,2019
23.3,PC_Y25_44,PC,EL644,2019
24.4,PC_Y25_44,PC,EL645,2019
24.1,PC_Y25_44,PC,EL651,2019
25.1,PC_Y25_44,PC,EL652,2019
23.9,PC_Y25_44,PC,EL653,2019
25.6,PC_Y25_44,PC,ES111,2019
24.0,PC_Y25_44,PC,ES112,2019
22.8,PC_Y25_44,PC,ES113,2019
26.6,PC_Y25_44,PC,ES114,2019
24.1,PC_Y25_44,PC,ES120,2019
25.7,PC_Y25_44,PC,ES130,2019
25.5,PC_Y25_44,PC,ES211,2019
24.1,PC_Y25_44,PC,ES212,2019
24.2,PC_Y25_44,PC,ES213,2019
25.8,PC_Y25_44,PC,ES220,2019
25.8,PC_Y25_44,PC,ES230,2019
25.1,PC_Y25_44,PC,ES241,2019
24.2,PC_Y25_44,PC,ES242,2019
26.1,PC_Y25_44,PC,ES243,2019
28.6,PC_Y25_44,PC,ES300,2019
23.1,PC_Y25_44,PC,ES411,2019
24.2,PC_Y25_44,PC,ES412,2019
23.4,PC_Y25_44,PC,ES413,2019
23.5,PC_Y25_44,PC,ES414,2019
23.1,PC_Y25_44,PC,ES415,2019
24.4,PC_Y25_44,PC,ES416,2019
23.3,PC_Y25_44,PC,ES417,2019
24.9,PC_Y25_44,PC,ES418,2019
22.0,PC_Y25_44,PC,ES419,2019
26.6,PC_Y25_44,PC,ES421,2019
26.3,PC_Y25_44,PC,ES422,2019
25.4,PC_Y25_44,PC,ES423,2019
28.7,PC_Y25_44,PC,ES424,2019
27.6,PC_Y25_44,PC,ES425,2019
26.6,PC_Y25_44,PC,ES431,2019
24.5,PC_Y25_44,PC,ES432,2019
27.6,PC_Y25_44,PC,ES511,2019
27.0,PC_Y25_44,PC,ES512,2019
26.8,PC_Y25_44,PC,ES513,2019
26.9,PC_Y25_44,PC,ES514,2019
26.8,PC_Y25_44,PC,ES521,2019
26.6,PC_Y25_44,PC,ES522,2019
26.9,PC_Y25_44,PC,ES523,2019
37.0,PC_Y25_44,PC,ES531,2019
30.5,PC_Y25_44,PC,ES532,2019
28.6,PC_Y25_44,PC,ES533,2019
29.6,PC_Y25_44,PC,ES611,2019
27.7,PC_Y25_44,PC,ES612,2019
26.4,PC_Y25_44,PC,ES613,2019
27.3,PC_Y25_44,PC,ES614,2019
28.8,PC_Y25_44,PC,ES615,2019
26.1,PC_Y25_44,PC,ES616,2019
28.0,PC_Y25_44,PC,ES617,2019
28.1,PC_Y25_44,PC,ES618,2019
28.6,PC_Y25_44,PC,ES620,2019
28.6,PC_Y25_44,PC,ES630,2019
27.1,PC_Y25_44,PC,ES640,2019
26.8,PC_Y25_44,PC,ES703,2019
34.0,PC_Y25_44,PC,ES704,2019
28.9,PC_Y25_44,PC,ES705,2019
25.5,PC_Y25_44,PC,ES706,2019
26.5,PC_Y25_44,PC,ES707,2019
31.7,PC_Y25_44,PC,ES708,2019
29.8,PC_Y25_44,PC,ES709,2019
24.2,PC_Y25_44,PC,FI193,2019
22.0,PC_Y25_44,PC,FI194,2019
24.2,PC_Y25_44,PC,FI195,2019
22.0,PC_Y25_44,PC,FI196,2019
26.6,PC_Y25_44,PC,FI197,2019
29.8,PC_Y25_44,PC,FI1B1,2019
25.2,PC_Y25_44,PC,FI1C1,2019
22.4,PC_Y25_44,PC,FI1C2,2019
22.4,PC_Y25_44,PC,FI1C3,2019
21.3,PC_Y25_44,PC,FI1C4,2019
21.7,PC_Y25_44,PC,FI1C5,2019
19.0,PC_Y25_44,PC,FI1D1,2019
22.8,PC_Y25_44,PC,FI1D2,2019
22.2,PC_Y25_44,PC,FI1D3,2019
22.9,PC_Y25_44,PC,FI1D5,2019
22.2,PC_Y25_44,PC,FI1D7,2019
20.1,PC_Y25_44,PC,FI1D8,2019
25.0,PC_Y25_44,PC,FI1D9,2019
,PC_Y25_44,PC,FI200,2019
32.0,PC_Y25_44,PC,FR101,2019
26.2,PC_Y25_44,PC,FR102,2019
25.2,PC_Y25_44,PC,FR103,2019
26.2,PC_Y25_44,PC,FR104,2019
29.3,PC_Y25_44,PC,FR105,2019
29.5,PC_Y25_44,PC,FR106,2019
28.0,PC_Y25_44,PC,FR107,2019
27.0,PC_Y25_44,PC,FR108,2019
20.7,PC_Y25_44,PC,FRB01,2019
23.2,PC_Y25_44,PC,FRB02,2019
19.2,PC_Y25_44,PC,FRB03,2019
22.9,PC_Y25_44,PC,FRB04,2019
20.9,PC_Y25_44,PC,FRB05,2019
23.6,PC_Y25_44,PC,FRB06,2019
23.3,PC_Y25_44,PC,FRC11,2019
18.8,PC_Y25_44,PC,FRC12,2019
20.6,PC_Y25_44,PC,FRC13,2019
21.4,PC_Y25_44,PC,FRC14,2019
24.3,PC_Y25_44,PC,FRC21,2019
21.6,PC_Y25_44,PC,FRC22,2019
21.4,PC_Y25_44,PC,FRC23,2019
24.1,PC_Y25_44,PC,FRC24,2019
22.4,PC_Y25_44,PC,FRD11,2019
21.0,PC_Y25_44,PC,FRD12,2019
19.9,PC_Y25_44,PC,FRD13,2019
23.5,PC_Y25_44,PC,FRD21,2019
23.7,PC_Y25_44,PC,FRD22,2019
25.3,PC_Y25_44,PC,FRE11,2019
24.0,PC_Y25_44,PC,FRE12,2019
22.8,PC_Y25_44,PC,FRE21,2019
25.0,PC_Y25_44,PC,FRE22,2019
23.4,PC_Y25_44,PC,FRE23,2019
24.9,PC_Y25_44,PC,FRF11,2019
24.1,PC_Y25_44,PC,FRF12,2019
22.4,PC_Y25_44,PC,FRF21,2019
23.1,PC_Y25_44,PC,FRF22,2019
24.0,PC_Y25_44,PC,FRF23,2019
21.2,PC_Y25_44,PC,FRF24,2019
24.3,PC_Y25_44,PC,FRF31,2019
22.1,PC_Y25_44,PC,FRF32,2019
24.6,PC_Y25_44,PC,FRF33,2019
20.9,PC_Y25_44,PC,FRF34,2019
25.5,PC_Y25_44,PC,FRG01,2019
22.8,PC_Y25_44,PC,FRG02,2019
21.7,PC_Y25_44,PC,FRG03,2019
21.9,PC_Y25_44,PC,FRG04,2019
21.7,PC_Y25_44,PC,FRG05,2019
20.0,PC_Y25_44,PC,FRH01,2019
21.7,PC_Y25_44,PC,FRH02,2019
24.9,PC_Y25_44,PC,FRH03,2019
20.9,PC_Y25_44,PC,FRH04,2019
19.0,PC_Y25_44,PC,FRI11,2019
25.4,PC_Y25_44,PC,FRI12,2019
21.6,PC_Y25_44,PC,FRI13,2019
20.8,PC_Y25_44,PC,FRI14,2019
22.3,PC_Y25_44,PC,FRI15,2019
20.3,PC_Y25_44,PC,FRI21,2019
18.4,PC_Y25_44,PC,FRI22,2019
21.1,PC_Y25_44,PC,FRI23,2019
21.0,PC_Y25_44,PC,FRI31,2019
20.0,PC_Y25_44,PC,FRI32,2019
21.6,PC_Y25_44,PC,FRI33,2019
22.0,PC_Y25_44,PC,FRI34,2019
20.6,PC_Y25_44,PC,FRJ11,2019
21.8,PC_Y25_44,PC,FRJ12,2019
23.8,PC_Y25_44,PC,FRJ13,2019
20.6,PC_Y25_44,PC,FRJ14,2019
20.9,PC_Y25_44,PC,FRJ15,2019
20.6,PC_Y25_44,PC,FRJ21,2019
20.1,PC_Y25_44,PC,FRJ22,2019
27.3,PC_Y25_44,PC,FRJ23,2019
19.4,PC_Y25_44,PC,FRJ24,2019
18.7,PC_Y25_44,PC,FRJ25,2019
19.8,PC_Y25_44,PC,FRJ26,2019
20.9,PC_Y25_44,PC,FRJ27,2019
22.6,PC_Y25_44,PC,FRJ28,2019
20.0,PC_Y25_44,PC,FRK11,2019
19.5,PC_Y25_44,PC,FRK12,2019
21.0,PC_Y25_44,PC,FRK13,2019
23.2,PC_Y25_44,PC,FRK14,2019
24.9,PC_Y25_44,PC,FRK21,2019
20.9,PC_Y25_44,PC,FRK22,2019
22.8,PC_Y25_44,PC,FRK23,2019
24.3,PC_Y25_44,PC,FRK24,2019
22.3,PC_Y25_44,PC,FRK25,2019
26.8,PC_Y25_44,PC,FRK26,2019
23.5,PC_Y25_44,PC,FRK27,2019
27.7,PC_Y25_44,PC,FRK28,2019
20.4,PC_Y25_44,PC,FRL01,2019
21.7,PC_Y25_44,PC,FRL02,2019
22.9,PC_Y25_44,PC,FRL03,2019
24.2,PC_Y25_44,PC,FRL04,2019
21.5,PC_Y25_44,PC,FRL05,2019
22.3,PC_Y25_44,PC,FRL06,2019
24.1,PC_Y25_44,PC,FRM01,2019
23.9,PC_Y25_44,PC,FRM02,2019
20.7,PC_Y25_44,PC,FRY10,2019
19.3,PC_Y25_44,PC,FRY20,2019
26.9,PC_Y25_44,PC,FRY30,2019
24.6,PC_Y25_44,PC,FRY40,2019
25.7,PC_Y25_44,PC,FRY50,2019
26.2,PC_Y25_44,PC,HR031,2019
22.6,PC_Y25_44,PC,HR032,2019
25.0,PC_Y25_44,PC,HR033,2019
22.8,PC_Y25_44,PC,HR034,2019
26.0,PC_Y25_44,PC,HR035,2019
26.8,PC_Y25_44,PC,HR036,2019
25.5,PC_Y25_44,PC,HR037,2019
29.5,PC_Y25_44,PC,HR041,2019
26.3,PC_Y25_44,PC,HR042,2019
25.6,PC_Y25_44,PC,HR043,2019
26.1,PC_Y25_44,PC,HR044,2019
24.5,PC_Y25_44,PC,HR045,2019
25.7,PC_Y25_44,PC,HR046,2019
23.5,PC_Y25_44,PC,HR047,2019
23.7,PC_Y25_44,PC,HR048,2019
22.7,PC_Y25_44,PC,HR049,2019
23.2,PC_Y25_44,PC,HR04A,2019
25.1,PC_Y25_44,PC,HR04B,2019
23.1,PC_Y25_44,PC,HR04C,2019
24.5,PC_Y25_44,PC,HR04D,2019
23.2,PC_Y25_44,PC,HR04E,2019
32.3,PC_Y25_44,PC,HU110,2019
29.2,PC_Y25_44,PC,HU120,2019
29.0,PC_Y25_44,PC,HU211,2019
28.9,PC_Y25_44,PC,HU212,2019
27.0,PC_Y25_44,PC,HU213,2019
30.6,PC_Y25_44,PC,HU221,2019
28.0,PC_Y25_44,PC,HU222,2019
25.9,PC_Y25_44,PC,HU223,2019
26.2,PC_Y25_44,PC,HU231,2019
25.8,PC_Y25_44,PC,HU232,2019
26.2,PC_Y25_44,PC,HU233,2019
26.3,PC_Y25_44,PC,HU311,2019
26.3,PC_Y25_44,PC,HU312,2019
25.7,PC_Y25_44,PC,HU313,2019
27.8,PC_Y25_44,PC,HU321,2019
26.8,PC_Y25_44,PC,HU322,2019
27.8,PC_Y25_44,PC,HU323,2019
27.0,PC_Y25_44,PC,HU331,2019
25.7,PC_Y25_44,PC,HU332,2019
27.8,PC_Y25_44,PC,HU333,2019
25.2,PC_Y25_44,PC,IE041,2019
26.3,PC_Y25_44,PC,IE042,2019
25.9,PC_Y25_44,PC,IE051,2019
